date,home_team,away_team,venue,predicted_score_method1,predicted_score_method2,predicted_score_method3,predicted_score_method4,name
2025-03-08T14:00,HYOGO Delfino,Kinden,南あわじ市文化体育館,-0.4890756091972831,-0.1512581688406262,-0.5362116991643454,-0.5195916114790287,HYOGO Delfino vs Kinden (03-08)
2025-01-18T12:00,Kinden,HYOGO Delfino,大和郡山市総合公園多目的体育館,0.4890756091972831,0.1512581688406262,0.5362116991643454,0.5195916114790287,Kinden vs HYOGO Delfino (01-18)
2025-01-18T14:00,Sun GAIA,HOKKAIDO YS,霞ヶ浦文化体育会館,-0.5048328486148362,-0.2289186014414476,-0.6002785515320335,-0.5217991169977925,Sun GAIA vs HOKKAIDO YS (01-18)
2025-03-15T14:00,HOKKAIDO YS,Sun GAIA,Hakodate Arena,0.5048328486148361,0.22891860144144754,0.6002785515320335,0.5217991169977925,HOKKAIDO YS vs Sun GAIA (03-15)
2025-03-16T14:00,HOKKAIDO YS,Sun GAIA,Hakodate Arena,0.5048328486148361,0.22891860144144754,0.6002785515320335,0.5217991169977925,HOKKAIDO YS vs Sun GAIA (03-16)
2025-01-19T14:00,Sun GAIA,HOKKAIDO YS,霞ヶ浦文化体育会館,-0.5048328486148362,-0.2289186014414476,-0.6002785515320335,-0.5217991169977925,Sun GAIA vs HOKKAIDO YS (01-19)
2025-03-16T13:00,Daido,Kinden,メディアス体育館ちた,-0.3679523456767786,-0.2076461030290913,-0.29340761374187563,-0.534093696345352,Daido vs Kinden (03-16)
2025-03-15T14:00,Daido,Kinden,メディアス体育館ちた,-0.3679523456767786,-0.2076461030290913,-0.29340761374187563,-0.534093696345352,Daido vs Kinden (03-15)
2025-01-18T14:00,R Tochigi,SAITAMA,FUKAI SQUARE GARDEN 足利,-0.37624000794211543,-0.19392720374341543,-0.35140347118063,-0.5524282560706402,R Tochigi vs SAITAMA (01-18)
2025-01-19T13:00,R Tochigi,SAITAMA,FUKAI SQUARE GARDEN 足利,-0.37624000794211543,-0.19392720374341543,-0.35140347118063,-0.5524282560706402,R Tochigi vs SAITAMA (01-19)
2025-02-02T12:00,Kinden,Kinki,岸和田市総合体育館,0.38420890540399505,0.24221194985045694,0.33871866295264624,0.5573951434878587,Kinden vs Kinki (02-02)
2025-02-01T12:00,Kinden,Kinki,岸和田市総合体育館,0.38420890540399505,0.24221194985045694,0.33871866295264624,0.5573951434878587,Kinden vs Kinki (02-01)
2025-02-08T14:00,Daido,AISIN,南知多町総合体育館,-0.4323933632867146,-0.3112897933665448,-0.32534818941504173,-0.5873541469567959,Daido vs AISIN (02-08)
2025-02-09T13:00,Daido,AISIN,南知多町総合体育館,-0.4323933632867146,-0.3112897933665448,-0.32534818941504173,-0.5873541469567959,Daido vs AISIN (02-09)
2025-03-15T14:00,SAITAMA,GaRons,坂戸市民総合運動公園体育館,0.45827924668013936,0.2478153987117061,0.479965716734519,0.6616997792494481,SAITAMA vs GaRons (03-15)
2025-03-16T14:00,SAITAMA,GaRons,坂戸市民総合運動公園体育館,0.45827924668013936,0.2478153987117061,0.479965716734519,0.6616997792494481,SAITAMA vs GaRons (03-16)
2025-02-08T16:30,Sun GAIA,Chiba,Ikenokawa Sakura Arena,0.6489844464479748,0.4092609047439262,0.41349427421850826,0.7008830022075054,Sun GAIA vs Chiba (02-08)
2025-02-09T16:30,Sun GAIA,Chiba,Ikenokawa Sakura Arena,0.6489844464479748,0.4092609047439262,0.41349427421850826,0.7008830022075054,Sun GAIA vs Chiba (02-09)
2025-01-11T13:00,FKAGOSHIMA,Daido,フラゴラアリーナ日置,0.8383260365310765,0.6003889505405631,0.5199628597957289,0.706401766004415,FKAGOSHIMA vs Daido (01-11)
2025-01-12T12:00,FKAGOSHIMA,Daido,フラゴラアリーナ日置,0.8383260365310765,0.6003889505405631,0.5199628597957289,0.706401766004415,FKAGOSHIMA vs Daido (01-12)
2025-03-15T17:00,FUKUOKA WS,KUBOTA,飯塚市総合体育館,-0.6552802458368414,-0.27901210646534474,-0.8071804394924171,-0.7185430463576158,FUKUOKA WS vs KUBOTA (03-15)
2025-03-16T13:00,FUKUOKA WS,KUBOTA,飯塚市総合体育館,-0.6552802458368414,-0.27901210646534474,-0.8071804394924171,-0.7185430463576158,FUKUOKA WS vs KUBOTA (03-16)
2025-01-25T14:00,SAITAMA,FUJITSU,富士見市市民総合体育館,0.4492786914694219,0.29026574388559545,0.41311334904649666,0.7246136865342163,SAITAMA vs FUJITSU (01-25)
2025-01-26T14:00,SAITAMA,FUJITSU,富士見市市民総合体育館,0.4492786914694219,0.29026574388559545,0.41311334904649666,0.7246136865342163,SAITAMA vs FUJITSU (01-26)
2025-02-02T13:00,KUBOTA,HYOGO Delfino,住吉スポーツセンター,0.8506106380691043,0.6151475077752073,0.814608480346642,0.727373068432671,KUBOTA vs HYOGO Delfino (02-02)
2025-02-01T13:00,KUBOTA,HYOGO Delfino,住吉スポーツセンター,0.8506106380691043,0.6151475077752073,0.814608480346642,0.727373068432671,KUBOTA vs HYOGO Delfino (02-01)
2025-02-01T14:00,SAITAMA,Chiba,熊谷市民体育館,0.7796254684377105,0.529968772390475,0.8662952646239556,0.737306843267108,SAITAMA vs Chiba (02-01)
2025-03-01T13:00,Chiba,SAITAMA,YohaSアリーナ～本能に、感動を。～,-0.7796254684377105,-0.529968772390475,-0.8662952646239556,-0.737306843267108,Chiba vs SAITAMA (03-01)
2025-03-02T12:00,Chiba,SAITAMA,YohaSアリーナ～本能に、感動を。～,-0.7796254684377105,-0.529968772390475,-0.8662952646239556,-0.737306843267108,Chiba vs SAITAMA (03-02)
2025-02-02T14:00,SAITAMA,Chiba,熊谷市民体育館,0.7796254684377105,0.529968772390475,0.8662952646239556,0.737306843267108,SAITAMA vs Chiba (02-02)
